image_id,breed,species,split,center_x,center_y,xmin,ymin,xmax,ymax,normalized_area
black_throated_sparrow_0043_107236,black_throated_sparrow,bird,test,0.45,0.531486,37,62,413,360,0.5644735516372796
black_throated_sparrow_0096_107238,black_throated_sparrow,bird,train,0.467787,0.508,30,79,304,429,0.5372549019607843
black_throated_sparrow_0102_107243,black_throated_sparrow,bird,train,0.545356,0.52973,124,58,381,334,0.41405638900239333
black_throated_sparrow_0078_107298,black_throated_sparrow,bird,train,0.504,0.698667,168,191,336,333,0.127232
black_throated_sparrow_0072_107255,black_throated_sparrow,bird,train,0.459,0.532,113,87,346,312,0.2796
black_throated_sparrow_0008_107000,black_throated_sparrow,bird,test,0.531532,0.455,80,70,274,385,0.36702702702702705
black_throated_sparrow_0039_107259,black_throated_sparrow,bird,test,0.438,0.503003,16,58,422,277,0.5340180180180181
black_throated_sparrow_0013_107005,black_throated_sparrow,bird,test,0.673,0.542787,174,45,499,399,0.5625916870415648
brewer_sparrow_0034_796693,brewer_sparrow,bird,test,0.589,0.5425,107,105,482,329,0.42
brewer_sparrow_0053_796694,brewer_sparrow,bird,train,0.641,0.510511,157,23,484,317,0.5774054054054054
brewer_sparrow_0046_796696,brewer_sparrow,bird,train,0.488,0.522667,159,85,329,307,0.20128
brewer_sparrow_0020_796697,brewer_sparrow,bird,train,0.5625,0.513966,45,19,180,165,0.5505586592178771
brewer_sparrow_0044_796698,brewer_sparrow,bird,test,0.612,0.483483,224,86,388,236,0.14774774774774774
brewer_sparrow_0029_796699,brewer_sparrow,bird,train,0.585,0.470667,210,79,375,274,0.1716
brewer_sparrow_0007_796700,brewer_sparrow,bird,test,0.375,0.604396,11,59,193,161,0.375
brewer_sparrow_0058_796701,brewer_sparrow,bird,train,0.507143,0.595745,9,127,346,265,0.4038732088580113
brewer_sparrow_0032_796702,brewer_sparrow,bird,train,0.391008,0.498,43,52,244,446,0.431574931880109
brewer_sparrow_0008_796703,brewer_sparrow,bird,train,0.602,0.503947,129,54,473,329,0.4978947368421053
brewer_sparrow_0049_796705,brewer_sparrow,bird,train,0.576602,0.561905,129,116,285,238,0.16829818278286246
brewer_sparrow_0011_796708,brewer_sparrow,bird,test,0.371,0.569333,88,87,283,340,0.26312
brewer_sparrow_0069_796709,brewer_sparrow,bird,train,0.54793,0.469,195,130,308,339,0.10290631808278868
brewer_sparrow_0051_796710,brewer_sparrow,bird,train,0.429078,0.548,48,125,315,423,0.3761985815602837
brewer_sparrow_0041_796711,brewer_sparrow,bird,train,0.332,0.5575,19,117,313,329,0.31164
brewer_sparrow_0031_796712,brewer_sparrow,bird,test,0.414044,0.54,48,74,294,466,0.4669830508474576
brewer_sparrow_0027_796713,brewer_sparrow,bird,test,0.462,0.511873,44,67,418,321,0.5012981530343008
brewer_sparrow_0063_796714,brewer_sparrow,bird,train,0.535,0.471557,197,31,338,284,0.21361077844311377
brewer_sparrow_0072_796715,brewer_sparrow,bird,test,0.385,0.644,16,163,292,481,0.43884
brewer_sparrow_0010_796716,brewer_sparrow,bird,test,0.476667,0.526667,0,8,143,150,0.9024888888888889
brewer_sparrow_0070_796717,brewer_sparrow,bird,test,0.476,0.564565,150,99,326,277,0.18815615615615616
brewer_sparrow_0001_796718,brewer_sparrow,bird,train,0.458944,0.59,62,154,251,436,0.3125982404692082
brewer_sparrow_0055_796720,brewer_sparrow,bird,test,0.585,0.481333,90,71,495,290,0.47304
brewer_sparrow_0042_796721,brewer_sparrow,bird,test,0.552,0.546667,187,95,365,315,0.20885333333333334
brewer_sparrow_0060_107391,brewer_sparrow,bird,train,0.31,0.582133,12,113,298,291,0.2934178674351585
brewer_sparrow_0076_107393,brewer_sparrow,bird,train,0.737237,0.658,194,210,297,448,0.14723123123123122
brewer_sparrow_0074_107408,brewer_sparrow,bird,train,0.562667,0.497,124,139,298,358,0.203232
brewer_sparrow_0012_107411,brewer_sparrow,bird,train,0.48,0.631343,177,90,303,333,0.18279402985074628
brewer_sparrow_0065_107419,brewer_sparrow,bird,test,0.439,0.471471,86,47,353,267,0.3527927927927928
brewer_sparrow_0068_107422,brewer_sparrow,bird,train,0.507692,0.735,137,282,259,453,0.10698461538461539
brewer_sparrow_0047_107428,brewer_sparrow,bird,test,0.598,0.382423,152,76,446,246,0.23743467933491685
brewer_sparrow_0039_107431,brewer_sparrow,bird,test,0.533,0.5,112,14,421,311,0.564756923076923
brewer_sparrow_0026_107432,brewer_sparrow,bird,train,0.549266,0.597,154,142,370,455,0.28347169811320755
brewer_sparrow_0014_107435,brewer_sparrow,bird,train,0.518,0.479885,152,54,366,280,0.27795402298850574
brewer_sparrow_0018_107437,brewer_sparrow,bird,test,0.552239,0.437,106,129,264,308,0.16884776119402986
brewer_sparrow_0061_107438,brewer_sparrow,bird,test,0.511,0.354922,204,47,307,227,0.0960621761658031
brewer_sparrow_0024_107439,brewer_sparrow,bird,test,0.48731,0.571,22,70,362,501,0.7438578680203045
brewer_sparrow_0022_107440,brewer_sparrow,bird,train,0.550617,0.578,149,136,297,442,0.22364444444444445
brewer_sparrow_0037_107442,brewer_sparrow,bird,test,0.435,0.468468,85,47,350,265,0.346966966966967
brewer_sparrow_0005_107443,brewer_sparrow,bird,test,0.482,0.541,164,108,318,433,0.2002
brewer_sparrow_0071_107446,brewer_sparrow,bird,test,0.335714,0.495,92,141,237,354,0.12606122448979593
brewer_sparrow_0036_107451,brewer_sparrow,bird,train,0.531,0.42042,51,25,480,255,0.5926126126126127
brewer_sparrow_0019_107452,brewer_sparrow,bird,train,0.382,0.402402,66,35,316,233,0.2972972972972973
brewer_sparrow_0062_107456,brewer_sparrow,bird,test,0.489,0.530667,95,138,394,260,0.19454933333333332
brewer_sparrow_0056_107458,brewer_sparrow,bird,test,0.585714,0.492857,134,16,358,260,0.46476190476190476
brewer_sparrow_0003_107459,brewer_sparrow,bird,test,0.291,0.512012,34,94,257,247,0.20491891891891892
brewer_sparrow_0050_107460,brewer_sparrow,bird,test,0.585674,0.486,94,97,323,389,0.3756629213483146
brewer_sparrow_0006_107463,brewer_sparrow,bird,test,0.5,0.486,118,150,257,336,0.137888
brewer_sparrow_0028_107467,brewer_sparrow,bird,train,0.439,0.494169,83,98,356,241,0.2276326530612245
brewer_sparrow_0052_107478,brewer_sparrow,bird,test,0.40991,0.506,82,168,191,338,0.1112912912912913
brewer_sparrow_0043_107479,brewer_sparrow,bird,test,0.33,0.528529,60,42,270,310,0.338018018018018
brewer_sparrow_0067_107480,brewer_sparrow,bird,test,0.537143,0.562724,115,84,261,230,0.21828981054787505
brewer_sparrow_0009_107481,brewer_sparrow,bird,train,0.593,0.633333,125,102,468,373,0.4957493333333333
brewer_sparrow_0023_107489,brewer_sparrow,bird,train,0.49,0.513716,191,78,299,334,0.13789526184538653
brewer_sparrow_0004_107496,brewer_sparrow,bird,train,0.591,0.599099,224,118,367,281,0.13999399399399398
brewer_sparrow_0064_107502,brewer_sparrow,bird,train,0.385886,0.618,39,121,218,497,0.40422822822822824
brewer_sparrow_0035_107509,brewer_sparrow,bird,train,0.395,0.546296,133,93,262,379,0.17080555555555554
brewer_sparrow_0066_107510,brewer_sparrow,bird,train,0.558,0.557057,187,85,371,286,0.22212612612612612
brewer_sparrow_0073_107518,brewer_sparrow,bird,test,0.414,0.529661,90,65,324,310,0.32389830508474576
chipping_sparrow_0033_109069,chipping_sparrow,bird,train,0.669,0.413333,253,85,416,225,0.12170666666666667
chipping_sparrow_0089_107535,chipping_sparrow,bird,test,0.437,0.5358,153,137,284,312,0.1094272076372315
chipping_sparrow_0066_109187,chipping_sparrow,bird,train,0.453,0.5,135,104,318,253,0.1527563025210084
chipping_sparrow_0021_109588,chipping_sparrow,bird,test,0.553,0.545113,184,134,369,301,0.15486215538847117
chipping_sparrow_0015_108462,chipping_sparrow,bird,train,0.423,0.401813,145,75,278,191,0.09322054380664653
chipping_sparrow_0096_109853,chipping_sparrow,bird,test,0.317,0.494505,46,100,271,260,0.1978021978021978
chipping_sparrow_0017_107552,chipping_sparrow,bird,test,0.612445,0.529,169,48,392,481,0.4216550218340611
chipping_sparrow_0008_107810,chipping_sparrow,bird,train,0.649,0.581232,208,134,441,281,0.19188235294117648
chipping_sparrow_0022_107825,chipping_sparrow,bird,test,0.453,0.49,141,99,312,293,0.16587
chipping_sparrow_0088_107562,chipping_sparrow,bird,train,0.485185,0.581,93,105,300,476,0.37924444444444444
chipping_sparrow_0018_108295,chipping_sparrow,bird,test,0.568,0.650266,189,165,379,324,0.16069148936170213
chipping_sparrow_0011_108081,chipping_sparrow,bird,train,0.395,0.558559,55,103,340,269,0.28414414414414413
chipping_sparrow_0052_109874,chipping_sparrow,bird,test,0.407,0.51776,2,32,405,347,0.693688524590164
chipping_sparrow_0061_109113,chipping_sparrow,bird,test,0.462567,0.557,104,117,242,440,0.23836363636363636
chipping_sparrow_0035_110138,chipping_sparrow,bird,test,0.559,0.487179,133,24,426,318,0.49083760683760685
chipping_sparrow_0075_108348,chipping_sparrow,bird,test,0.409,0.483483,0,1,409,321,0.7860660660660661
chipping_sparrow_0006_107849,chipping_sparrow,bird,test,0.665165,0.48,152,170,291,310,0.11687687687687688
chipping_sparrow_0073_108881,chipping_sparrow,bird,train,0.43,0.513333,127,14,303,371,0.335104
chipping_sparrow_0041_108370,chipping_sparrow,bird,test,0.31875,0.476351,2,39,253,243,0.4324662162162162
chipping_sparrow_0039_107864,chipping_sparrow,bird,train,0.518349,0.544,68,51,271,493,0.548782874617737
chipping_sparrow_0042_107791,chipping_sparrow,bird,train,0.535,0.462766,206,106,329,242,0.08897872340425532
chipping_sparrow_0001_108638,chipping_sparrow,bird,train,0.616,0.5,153,100,463,244,0.25953488372093025
chipping_sparrow_0098_108644,chipping_sparrow,bird,train,0.461,0.400915,135,60,326,203,0.16654268292682928
chipping_sparrow_0062_110187,chipping_sparrow,bird,test,0.636,0.549223,253,82,383,342,0.17512953367875647
chipping_sparrow_0025_108653,chipping_sparrow,bird,train,0.564,0.488473,164,86,400,253,0.2271585014409222
chipping_sparrow_0079_110449,chipping_sparrow,bird,train,0.452,0.517333,102,135,350,253,0.15607466666666667
chipping_sparrow_0076_108919,chipping_sparrow,bird,train,0.564,0.489489,163,91,401,235,0.20583783783783785
chipping_sparrow_0091_108308,chipping_sparrow,bird,test,0.263,0.662281,18,131,245,322,0.2535497076023392
chipping_sparrow_0090_14718,chipping_sparrow,bird,test,0.520386,0.557,157,132,328,425,0.2150343347639485
chipping_sparrow_0109_108162,chipping_sparrow,bird,test,0.64,0.579946,207,100,433,328,0.27928455284552844
chipping_sparrow_0024_109445,chipping_sparrow,bird,test,0.551,0.581081,180,70,371,317,0.28334534534534533
chipping_sparrow_0023_108684,chipping_sparrow,bird,train,0.562648,0.489,116,129,360,360,0.2664964539007092
chipping_sparrow_0080_108685,chipping_sparrow,bird,train,0.681,0.375,258,67,423,233,0.13695
chipping_sparrow_0004_108430,chipping_sparrow,bird,test,0.57,0.546256,130,83,440,413,0.4506607929515419
chipping_sparrow_0050_108441,chipping_sparrow,bird,test,0.62012,0.616,85,186,328,430,0.3561081081081081
chipping_sparrow_0097_107678,chipping_sparrow,bird,test,0.561047,0.566,105,134,281,432,0.30493023255813956
chipping_sparrow_0037_109851,chipping_sparrow,bird,train,0.530667,0.565,85,129,313,436,0.373312
chipping_sparrow_0074_108401,chipping_sparrow,bird,test,0.501393,0.517,59,68,301,449,0.5136601671309192
chipping_sparrow_0064_108204,chipping_sparrow,bird,train,0.43,0.552553,97,76,333,292,0.3061621621621622
chipping_sparrow_0030_109741,chipping_sparrow,bird,train,0.502,0.539267,54,79,448,333,0.5239581151832461
chipping_sparrow_0110_108974,chipping_sparrow,bird,train,0.354,0.488604,21,34,333,309,0.4888888888888889
chipping_sparrow_0036_107695,chipping_sparrow,bird,train,0.513,0.547904,137,89,376,277,0.26905389221556886
chipping_sparrow_0038_109234,chipping_sparrow,bird,train,0.355,0.558659,47,126,308,274,0.21579888268156425
chipping_sparrow_0071_108735,chipping_sparrow,bird,train,0.684,0.436937,267,29,417,262,0.2099099099099099
chipping_sparrow_0010_109760,chipping_sparrow,bird,train,0.535,0.562667,196,146,339,276,0.09914666666666666
chipping_sparrow_0012_108576,chipping_sparrow,bird,train,0.396,0.574468,16,152,380,334,0.31322931442080376
chipping_sparrow_0085_109506,chipping_sparrow,bird,test,0.684,0.596096,223,126,461,271,0.20726726726726727
chipping_sparrow_0063_108139,chipping_sparrow,bird,train,0.459,0.531603,44,101,415,370,0.45055981941309253
chipping_sparrow_0043_109509,chipping_sparrow,bird,test,0.495,0.569364,188,118,307,276,0.1086820809248555
chipping_sparrow_0045_109985,chipping_sparrow,bird,train,0.554,0.480392,155,47,399,296,0.3403697478991597
chipping_sparrow_0053_109774,chipping_sparrow,bird,train,0.586,0.520958,234,103,352,245,0.10033532934131736
chipping_sparrow_0103_109529,chipping_sparrow,bird,test,0.545,0.574667,185,126,360,305,0.16706666666666667
chipping_sparrow_0086_109022,chipping_sparrow,bird,test,0.61,0.601333,168,145,442,306,0.23527466666666666
chipping_sparrow_0111_108515,chipping_sparrow,bird,test,0.612,0.523632,168,69,444,352,0.38859701492537313
chipping_sparrow_0005_108931,chipping_sparrow,bird,train,0.438,0.424888,149,91,289,288,0.12367713004484306
chipping_sparrow_0032_108882,chipping_sparrow,bird,train,0.441,0.553533,0,52,441,465,0.7800128479657388
chipping_sparrow_0026_109010,chipping_sparrow,bird,test,0.341,0.510511,79,76,262,264,0.20663063063063064
chipping_sparrow_0067_107508,chipping_sparrow,bird,test,0.601,0.531818,217,125,384,226,0.10222424242424243
chipping_sparrow_0070_108281,chipping_sparrow,bird,test,0.380412,0.477528,81,122,288,303,0.17359898065562376
chipping_sparrow_0016_109051,chipping_sparrow,bird,test,0.721,0.692192,260,156,461,305,0.17987387387387388
clay_colored_sparrow_0056_110848,clay_colored_sparrow,bird,train,0.447,0.519231,111,134,336,352,0.20961538461538462
clay_colored_sparrow_0072_110851,clay_colored_sparrow,bird,test,0.6,0.603858,223,96,377,311,0.19649851632047477
clay_colored_sparrow_0002_110606,clay_colored_sparrow,bird,train,0.388,0.644044,17,113,371,352,0.46873130193905815
clay_colored_sparrow_0078_110912,clay_colored_sparrow,bird,train,0.756,0.587079,280,130,476,288,0.17397752808988765
clay_colored_sparrow_0020_110609,clay_colored_sparrow,bird,test,0.552,0.539244,115,47,437,324,0.5185697674418605
clay_colored_sparrow_0001_110632,clay_colored_sparrow,bird,test,0.5475,0.593472,111,106,327,294,0.3012462908011869
clay_colored_sparrow_0095_110635,clay_colored_sparrow,bird,train,0.393,0.450535,49,71,344,266,0.30762032085561497
clay_colored_sparrow_0055_110647,clay_colored_sparrow,bird,test,0.386752,0.502463,29,32,152,172,0.3625110521662246
clay_colored_sparrow_0028_797241,clay_colored_sparrow,bird,test,0.624,0.552553,214,64,410,304,0.2825225225225225
clay_colored_sparrow_0042_797243,clay_colored_sparrow,bird,test,0.451389,0.453431,71,40,189,145,0.21088643790849673
clay_colored_sparrow_0048_110653,clay_colored_sparrow,bird,test,0.49,0.56,161,133,329,287,0.137984
clay_colored_sparrow_0018_797246,clay_colored_sparrow,bird,train,0.465,0.563077,11,105,361,261,0.42
clay_colored_sparrow_0106_797247,clay_colored_sparrow,bird,train,0.473,0.505828,49,26,424,408,0.6678321678321678
clay_colored_sparrow_0071_110656,clay_colored_sparrow,bird,train,0.585526,0.448,164,110,370,338,0.206
clay_colored_sparrow_0094_797250,clay_colored_sparrow,bird,test,0.50125,0.58875,9,89,392,382,0.70136875
clay_colored_sparrow_0075_797251,clay_colored_sparrow,bird,test,0.481,0.468927,84,81,397,251,0.30062146892655367
clay_colored_sparrow_0034_797252,clay_colored_sparrow,bird,test,0.473,0.554667,71,115,402,301,0.328352
clay_colored_sparrow_0080_797253,clay_colored_sparrow,bird,train,0.391,0.471471,122,33,269,281,0.21895495495495496
clay_colored_sparrow_0064_110664,clay_colored_sparrow,bird,train,0.499,0.48,102,69,397,315,0.36285
clay_colored_sparrow_0023_797258,clay_colored_sparrow,bird,train,0.341,0.533241,49,81,292,304,0.30021606648199445
clay_colored_sparrow_0085_797260,clay_colored_sparrow,bird,test,0.62,0.539474,192,90,428,361,0.30600956937799045
clay_colored_sparrow_0090_110669,clay_colored_sparrow,bird,test,0.604,0.531593,133,61,471,326,0.49214285714285716
clay_colored_sparrow_0010_797262,clay_colored_sparrow,bird,test,0.618812,0.443,109,103,391,340,0.3308613861386139
clay_colored_sparrow_0003_110672,clay_colored_sparrow,bird,train,0.483,0.547,150,107,333,440,0.243756
clay_colored_sparrow_0093_110677,clay_colored_sparrow,bird,test,0.449,0.567989,57,121,392,280,0.30178470254957507
clay_colored_sparrow_0081_110682,clay_colored_sparrow,bird,train,0.553,0.555556,77,60,476,310,0.5990990990990991
clay_colored_sparrow_0043_110685,clay_colored_sparrow,bird,train,0.637,0.509434,193,98,444,280,0.24626415094339624
clay_colored_sparrow_0044_110942,clay_colored_sparrow,bird,train,0.567,0.455056,193,105,374,219,0.11592134831460674
clay_colored_sparrow_0087_110946,clay_colored_sparrow,bird,train,0.526,0.534024,190,101,336,260,0.13736094674556212
clay_colored_sparrow_0054_110948,clay_colored_sparrow,bird,train,0.509563,0.666,60,232,313,434,0.27926775956284156
clay_colored_sparrow_0062_110908,clay_colored_sparrow,bird,train,0.471429,0.484266,70,42,194,235,0.29885114885114883
clay_colored_sparrow_0104_110699,clay_colored_sparrow,bird,train,0.415,0.566066,103,63,312,314,0.31506906906906906
clay_colored_sparrow_0068_110706,clay_colored_sparrow,bird,test,0.325,0.622108,18,155,307,329,0.25853984575835476
clay_colored_sparrow_0099_110561,clay_colored_sparrow,bird,train,0.497,0.516411,21,23,476,449,0.8482713347921226
clay_colored_sparrow_0040_110717,clay_colored_sparrow,bird,test,0.363,0.52673,41,86,322,249,0.2880691823899371
clay_colored_sparrow_0073_110718,clay_colored_sparrow,bird,test,0.501,0.483483,17,20,484,302,0.7909549549549549
clay_colored_sparrow_0029_110720,clay_colored_sparrow,bird,train,0.377,0.553,40,139,337,414,0.3267
clay_colored_sparrow_0041_110726,clay_colored_sparrow,bird,train,0.668196,0.609,111,231,326,378,0.193302752293578
clay_colored_sparrow_0046_110728,clay_colored_sparrow,bird,test,0.329,0.44822,76,34,253,243,0.2394368932038835
clay_colored_sparrow_0083_110734,clay_colored_sparrow,bird,test,0.36,0.387,54,71,216,316,0.21168
clay_colored_sparrow_0098_110735,clay_colored_sparrow,bird,train,0.516768,0.511905,13,174,326,299,0.2581894731284975
clay_colored_sparrow_0049_110736,clay_colored_sparrow,bird,test,0.525,0.556579,122,140,403,283,0.21148947368421053
clay_colored_sparrow_0033_797255,clay_colored_sparrow,bird,train,0.590909,0.492708,90,52,300,421,0.48920454545454545
clay_colored_sparrow_0091_110768,clay_colored_sparrow,bird,train,0.403,0.576712,79,127,324,294,0.22419178082191782
clay_colored_sparrow_0031_110769,clay_colored_sparrow,bird,test,0.498,0.538889,176,132,322,353,0.14340444444444445
clay_colored_sparrow_0097_110516,clay_colored_sparrow,bird,test,0.476,0.479282,0,44,476,303,0.6811270718232044
